id,streetid,source,layer,name,housenumber,street,city,zipcode,length,lat,lon
"GRB:1131282","61703","GRB","street","Haaltertstraat","","Haaltertstraat","Aalst","9300","265.9","50.91350552832977","4.003532154076338"
"GRB:1117169","61704","GRB","street","Hageveld","","Hageveld","Aalst","9300","153.62","50.92165817772106","4.0770248925871195"
"GRB:1117180","61705","GRB","street","Hakelenberg","","Hakelenberg","Aalst","9300","89.64","50.937271592574135","4.063185669486949"
"GRB:1184057","61706","GRB","street","Hammestraat","","Hammestraat","Aalst","9300","457.64","50.96237705408544","4.0483165710948406"
"GRB:1156477","61708","GRB","street","Hardingstraat","","Hardingstraat","Aalst","9300","202.33","50.96936189428016","4.073503736464511"
"GRB:1147062","61709","GRB","street","Haverenbosweg","","Haverenbosweg","Aalst","9300","162.64","50.96386367744303","4.099856447944169"
"GRB:1160657","61710","GRB","street","Haverveld","","Haverveld","Aalst","9300","100.82","50.95550565760793","4.06107272335141"
"GRB:1176063","61711","GRB","street","Hazelaarstraat","","Hazelaarstraat","Aalst","9300","179.6","50.9264695756129","4.020026990060198"
"GRB:1108282","61712","GRB","street","Heidestraat","","Heidestraat","Aalst","9300","149.98","50.954288113873595","4.059862400585205"
"GRB:1528369","61713","GRB","street","Heilig Hartlaan","","Heilig Hartlaan","Aalst","9300","599.61","50.94917389521615","4.035238612351889"
"GRB:1142245","61714","GRB","street","Hekkestraat","","Hekkestraat","Aalst","9300","235.24","50.96918076821199","4.043289223513873"
"GRB:1218445","61715","GRB","street","Hendrik Consciencestraat","","Hendrik Consciencestraat","Aalst","9300","135.19","50.95569489589284","4.036111231094922"
"GRB:1177140","61716","GRB","street","Herbergstraat","","Herbergstraat","Aalst","9300","237.39","50.96585435179565","4.1027946983135175"
"GRB:1218542","61717","GRB","street","Herenbergdreef","","Herenbergdreef","Aalst","9300","128.65","50.964920495274335","4.103975726248365"
"GRB:1200155","61718","GRB","street","Hertshage","","Hertshage","Aalst","9300","114.25","50.94754522462529","4.040652190149934"
"GRB:1230125","61719","GRB","street","Heuvel","","Heuvel","Aalst","9300","264.5","50.92335769926926","4.071419695677177"
"GRB:1113168","61721","GRB","street","Hippoliet Meertwijk","","Hippoliet Meertwijk","Aalst","9300","94.4","50.944887662830894","4.04469823361982"
"GRB:1129244","61722","GRB","street","Hoekskenstraat","","Hoekskenstraat","Aalst","9300","117.8","50.96349585190011","4.094809195697458"
"GRB:1208111","61723","GRB","street","Hoenderveld","","Hoenderveld","Aalst","9300","68.61","50.951268143555325","4.044228870299432"
"GRB:1236330","61725","GRB","street","Hoezestraat","","Hoezestraat","Aalst","9300","222.78","50.92010156116877","4.016686915378721"
"GRB:1192791","61726","GRB","street","Hof Leeuwergem","","Hof Leeuwergem","Aalst","9300","213.47","50.9305324113208","4.078060035676612"
"GRB:1150323","61727","GRB","street","Hof Somergem","","Hof Somergem","Aalst","9300","120.59","50.92601964788592","4.080179061569099"
"GRB:1192834","61728","GRB","street","Hof te Wachenenstraat","","Hof te Wachenenstraat","Aalst","9300","350.12","50.966203033872524","4.038544393624386"
"GRB:1115106","61729","GRB","street","Hof ten Bergestraat","","Hof ten Bergestraat","Aalst","9300","180.57","50.93827624776385","4.068723434363073"
"GRB:1220003","61730","GRB","street","Hof ter Burghtstraat","","Hof ter Burghtstraat","Aalst","9300","122.28","50.915050292211106","4.061246139555856"
"GRB:1178304","61731","GRB","street","Hof ter Lokerenstraat","","Hof ter Lokerenstraat","Aalst","9300","191.19","50.9129958935141","4.029467096787781"
"GRB:1211673","61733","GRB","street","Hofmeers","","Hofmeers","Aalst","9300","115.3","50.956960907845556","4.032568849314717"
"GRB:1433594","61734","GRB","street","Hoge Steenberg","","Hoge Steenberg","Aalst","9300","71.87","50.9470869617825","4.0496220590875"
"GRB:1121507","61735","GRB","street","Hoge Vesten","","Hoge Vesten","Aalst","9300","173.13","50.94115404197374","4.045512724315463"
"GRB:1110534","61737","GRB","street","Hogeweg","","Hogeweg","Aalst","9300","211.08","50.920790976442746","4.067567449332873"
"GRB:1182568","61738","GRB","street","Hollestraat","","Hollestraat","Aalst","9300","156.14","50.96007491421278","4.100197183021265"
"GRB:1227327","61739","GRB","street","Holleweg","","Holleweg","Aalst","9300","160.46","50.917148769854805","4.04688956365709"
"GRB:1109029","61740","GRB","street","Hoogstraat","","Hoogstraat","Aalst","9300","220.69","50.96270375918851","4.035209997778899"
"GRB:1172789","61744","GRB","street","Hoogveld","","Hoogveld","Aalst","9300","113.18","50.94892726324734","4.061915750062084"
"GRB:1469906","61745","GRB","street","Hopmarkt","","Hopmarkt","Aalst","9300","123.32","50.93776678032454","4.037498196089277"
"GRB:1205668","61746","GRB","street","Hopstraat","","Hopstraat","Aalst","9300","61.07","50.95046477793146","4.064825722674051"
"GRB:1108720","61748","GRB","street","Horebekeveld","","Horebekeveld","Aalst","9300","87.46","50.95471464833607","4.0635873604498745"
"GRB:1210860","61749","GRB","street","Horingstraat","","Horingstraat","Aalst","9300","264.79","50.926605635589205","4.123354071653549"
"GRB:1212414","61751","GRB","street","Hospitaalstraat","","Hospitaalstraat","Aalst","9300","97.36","50.94496015229758","4.043405289281777"
"GRB:1165326","61752","GRB","street","Houtenkruisstraat","","Houtenkruisstraat","Aalst","9300","123.4","50.96298482652814","4.097947410449193"
"GRB:1142654","61753","GRB","street","Houtkaai","","Houtkaai","Aalst","9300","69.96","50.94265082550699","4.042428881887192"
"GRB:1229690","61754","GRB","street","Houtmarkt","","Houtmarkt","Aalst","9300","117.9","50.93437172897812","4.043786131393222"
"GRB:1113351","61755","GRB","street","Hoveniersplein","","Hoveniersplein","Aalst","9300","84.4","50.94149452781361","4.046186531681581"
"GRB:1136194","61756","GRB","street","Hoveniersstraat","","Hoveniersstraat","Aalst","9300","101.33","50.94323422348802","4.045088615714103"
"GRB:1166998","61757","GRB","street","Hugo Lefèvrestraat","","Hugo Lefèvrestraat","Aalst","9300","176.25","50.93155836386515","4.03747755644154"
"GRB:1198572","61758","GRB","street","Huisebaan","","Huisebaan","Aalst","9300","159.3","50.97588553153386","4.03959985474514"
"GRB:1184159","61759","GRB","street","Huiversputbaan","","Huiversputbaan","Aalst","9300","76.92","50.975440992493816","4.029609770632603"
"GRB:1118157","61760","GRB","street","Huizekensstraat","","Huizekensstraat","Aalst","9300","276.1","50.93707213564062","4.1441670050395105"
"GRB:1166946","61761","GRB","street","Huyseveldstraat","","Huyseveldstraat","Aalst","9300","181.81","50.92138923514467","4.1352075101331796"
"GRB:1099136","61762","GRB","street","Huytstraat","","Huytstraat","Aalst","9300","255.61","50.914858532501775","3.988796919316518"
"GRB:1433741","61763","GRB","street","Hyacinthenstraat","","Hyacinthenstraat","Aalst","9300","128.91","50.93121390815804","4.07684945954472"
"GRB:1174859","61764","GRB","street","Ijsbroekstraat","","Ijsbroekstraat","Aalst","9300","144.97","50.98458797312711","4.045382430446434"
"GRB:1118061","61767","GRB","street","Ijzerenwegstraat","","Ijzerenwegstraat","Aalst","9300","367.15","50.92106689386425","4.054857699211194"
"GRB:1484946","61768","GRB","street","Immerzeeldreef","","Immerzeeldreef","Aalst","9300","212.72","50.93129564931059","4.0739365865073385"
"GRB:1178649","61769","GRB","street","Industrielaan","","Industrielaan","Aalst","9300","199.21","50.914938788440054","4.038703402251978"
"GRB:743249","61770","GRB","street","Ingang Backaert","","Ingang Backaert","Aalst","9300","95.93","50.94185434927736","4.048175924000357"
"GRB:1140688","61771","GRB","street","Ingang Bonner","","Ingang Bonner","Aalst","9300","137.83","50.946641973480716","4.024879383940809"
"GRB:1228011","61776","GRB","street","Ingang De Prez","","Ingang De Prez","Aalst","9300","56.6","50.93981050246606","4.029054911927965"
"GRB:1226167","61777","GRB","street","Ingang Jelie","","Ingang Jelie","Aalst","9300","40.34","50.93923957933061","4.0279767517046725"
"GRB:1184164","61779","GRB","street","Ingang Levionois","","Ingang Levionois","Aalst","9300","33.54","50.9359655205465","4.040412333689652"
"GRB:1433729","61781","GRB","street","Ingang Van Bemten","","Ingang Van Bemten","Aalst","9300","39.39","50.94390879012214","4.030764262582229"
"GRB:1216608","61784","GRB","street","Irisstraat","","Irisstraat","Aalst","9300","95.66","50.94386206140057","4.01718909847585"
"GRB:1210053","61786","GRB","street","Jan Bijlstraat","","Jan Bijlstraat","Aalst","9300","99.66","50.948028992505066","4.046210880708814"
"GRB:1203357","61787","GRB","street","Jan De Windtstraat","","Jan De Windtstraat","Aalst","9300","212.14","50.94418224125916","4.045727222246683"
"GRB:1185444","61788","GRB","street","Jan Frans Vonckstraat","","Jan Frans Vonckstraat","Aalst","9300","331.82","50.9630973391581","4.137556546075204"
"GRB:1433593","61789","GRB","street","Jan Jeliestraat","","Jan Jeliestraat","Aalst","9300","167.68","50.9523904508606","4.0430911812249235"
"GRB:1157131","61790","GRB","street","Jasmijnstraat","","Jasmijnstraat","Aalst","9300","77.74","50.94879606188824","4.044540251220635"
"GRB:1217475","61791","GRB","street","Josse Ringoirkaai","","Josse Ringoirkaai","Aalst","9300","152.09","50.94164877505365","4.042842414425152"
"GRB:1188375","61792","GRB","street","Jozef Meganckstraat","","Jozef Meganckstraat","Aalst","9300","189.33","50.942985804582236","4.030096417554474"
"GRB:1227190","61793","GRB","street","Kaai","","Kaai","Aalst","9300","45.12","50.92026098654473","4.059530445795284"
"GRB:1176286","61794","GRB","street","Kaalbergstraat","","Kaalbergstraat","Aalst","9300","183.76","50.94760048299971","4.094231352356153"
"GRB:1142514","61795","GRB","street","Kaardeveldweg","","Kaardeveldweg","Aalst","9300","320.06","50.92082112997072","4.054916800132515"
"GRB:1526390","61796","GRB","street","Kalfstraat","","Kalfstraat","Aalst","9300","122.41","50.93443613935616","4.036420763584339"
"GRB:1229997","61797","GRB","street","Kamiel Walgraefplein","","Kamiel Walgraefplein","Aalst","9300","47.43","50.919380478747925","4.055791421369146"
"GRB:1115449","61798","GRB","street","Kammenstraat","","Kammenstraat","Aalst","9300","240.11","50.95478158091035","4.035281482482971"
"GRB:1122621","61800","GRB","street","Kantonstraat","","Kantonstraat","Aalst","9300","207.82","50.92651428164245","4.007110977658549"
"GRB:1514280","61801","GRB","street","Kanunnik Colinetstraat","","Kanunnik Colinetstraat","Aalst","9300","42.1","50.93471843070553","4.037632355997398"
"GRB:1484942","61803","GRB","street","Kapellekensbaan","","Kapellekensbaan","Aalst","9300","334.25","50.92503211610231","4.052227900796779"
"GRB:1134292","61805","GRB","street","Kapelleommegang","","Kapelleommegang","Aalst","9300","238.36","50.963927153885976","4.06702599529893"
"GRB:1217355","61810","GRB","street","Kapellestraat","","Kapellestraat","Aalst","9300","262.55","50.91393280968039","4.078525237306686"
"GRB:1169966","61811","GRB","street","Kapelleveld","","Kapelleveld","Aalst","9300","89.33","50.91329653129519","4.0731866836207375"
"GRB:731568","61812","GRB","street","Kapelleweg","","Kapelleweg","Aalst","9300","94.01","50.96361395340026","4.109177784976878"
"GRB:1220511","61813","GRB","street","Kapiteintjesstraat","","Kapiteintjesstraat","Aalst","9300","192.53","50.93503735717022","4.0351455998407095"
"GRB:1099651","61814","GRB","street","Kapittelstraat","","Kapittelstraat","Aalst","9300","151.16","50.94141669895813","4.090509166831711"
"GRB:1472502","61815","GRB","street","Kareelstraat","","Kareelstraat","Aalst","9300","587.75","50.92546305854185","4.032738595360473"
"GRB:1229622","61816","GRB","street","Karel Van de Woestijnestraat","","Karel Van de Woestijnestraat","Aalst","9300","151.94","50.934957735517784","4.028359945801"
"GRB:1217603","61823","GRB","street","Katelijnestraat","","Katelijnestraat","Aalst","9300","131.76","50.96930010411864","4.041460616401869"
"GRB:1184062","61824","GRB","street","Katoenstraat","","Katoenstraat","Aalst","9300","94.45","50.950275827493265","4.031448421007307"
"GRB:1167113","61825","GRB","street","Kattenbroekstraat","","Kattenbroekstraat","Aalst","9300","206.46","50.95725774667545","4.084652675586059"
"GRB:1200470","61826","GRB","street","Kattestraat","","Kattestraat","Aalst","9300","133.3","50.94035374459183","4.0364496744794"
"GRB:1165596","61828","GRB","street","Keienberg","","Keienberg","Aalst","9300","142","50.94431418415763","4.0560348444720296"
"GRB:1234264","61829","GRB","street","Keimolen","","Keimolen","Aalst","9300","113.51","50.96777931361736","4.101197376836424"
"GRB:770674","61830","GRB","street","Keizersplein","","Keizersplein","Aalst","9300","222.92","50.936446530896696","4.036505596488594"
"GRB:757011","61831","GRB","street","Keizerstraat","","Keizerstraat","Aalst","9300","516.89","50.93081383693017","4.009277985896331"
"GRB:1507595","61832","GRB","street","Keppestraat","","Keppestraat","Aalst","9300","216.72","50.91736660767265","4.050231204065773"
"GRB:1130717","61833","GRB","street","Kerkhof","","Kerkhof","Aalst","9300","85.52","50.92881126670844","4.031801983960838"
"GRB:1124253","61835","GRB","street","Kerkhoflaan","","Kerkhoflaan","Aalst","9300","191.49","50.930554102393664","4.034728518591252"
"GRB:1113590","61838","GRB","street","Kerkmeersstraat","","Kerkmeersstraat","Aalst","9300","175.08","50.924853901438844","4.01141836680361"
"GRB:1209938","61841","GRB","street","Kerkstraat","","Kerkstraat","Aalst","9300","84.39","50.93812507643452","4.039917780978371"
"GRB:1099295","61848","GRB","street","Kerkveldweg","","Kerkveldweg","Aalst","9300","149.86","50.925512260809526","4.007352337734987"
"GRB:1118326","61852","GRB","street","Kerrebroekstraat","","Kerrebroekstraat","Aalst","9300","206.97","50.95066976881507","4.029322238826632"
"GRB:1151527","61853","GRB","street","Kerselaarstraat","","Kerselaarstraat","Aalst","9300","128.71","50.92776062749489","4.004005209890007"
"GRB:1100830","61854","GRB","street","Klaarhaagstraat","","Klaarhaagstraat","Aalst","9300","544","50.93687458235756","4.105958703742849"
"GRB:1196881","61855","GRB","street","Klaproosstraat","","Klaproosstraat","Aalst","9300","277.89","50.95696815522882","4.067625465250121"
"GRB:1155239","61856","GRB","street","Klapstraat","","Klapstraat","Aalst","9300","127.94","50.936324068571146","4.041422527350579"
"GRB:1103147","61857","GRB","street","Klaterbaan","","Klaterbaan","Aalst","9300","242.99","50.938729166176216","4.063576985969826"
"GRB:1109797","61858","GRB","street","Klausstraat","","Klausstraat","Aalst","9300","379.36","50.962478616860345","4.085517306878568"
"GRB:1433687","61859","GRB","street","Klein Begijnhof","","Klein Begijnhof","Aalst","9300","61.58","50.94246977954858","4.047134542036456"
"GRB:1113304","61861","GRB","street","Kleinderbeek","","Kleinderbeek","Aalst","9300","124.81","50.92379967888393","4.001810718066425"
"GRB:1124488","61862","GRB","street","Kleindriesstraat","","Kleindriesstraat","Aalst","9300","415.7","50.92643723972742","4.130567353367119"
"GRB:1190100","61863","GRB","street","Kleine Hoezekouter","","Kleine Hoezekouter","Aalst","9300","167.48","50.926710757218906","4.031507973250412"
"GRB:1093156","61865","GRB","street","Kleistraat","","Kleistraat","Aalst","9300","205.81","50.90943880777458","4.077561980653709"
"GRB:1110990","61867","GRB","street","Kloosterstraat","","Kloosterstraat","Aalst","9300","165.13","50.94890391484624","4.097853907932528"
"GRB:1526370","61868","GRB","street","Kloosterweg","","Kloosterweg","Aalst","9300","156.34","50.92762217936991","4.071737634319897"
"GRB:1106520","61870","GRB","street","Kluisdreef","","Kluisdreef","Aalst","9300","348.41","50.933570566215735","4.070269974912201"
"GRB:774278","61873","GRB","street","Kluizestraat","","Kluizestraat","Aalst","9300","206.34","50.92400579200524","4.075595423640601"
"GRB:1193348","61875","GRB","street","Koebrugstraat","","Koebrugstraat","Aalst","9300","271.67","50.94301400730431","4.087924608469712"
"GRB:1113846","61876","GRB","street","Koeisteertweg","","Koeisteertweg","Aalst","9300","169.06","50.94782568685266","4.111644051852308"
"GRB:1106576","61877","GRB","street","Koeistraat","","Koeistraat","Aalst","9300","154.07","50.93902133901483","4.076920566198054"
"GRB:1211465","61878","GRB","street","Koeweideweg","","Koeweideweg","Aalst","9300","231.29","50.92763315124709","4.135845161925801"
"GRB:1178694","61879","GRB","street","Kokerijstraat","","Kokerijstraat","Aalst","9300","233.59","50.9370069346786","4.128608911612657"
"GRB:1117755","61880","GRB","street","Kokstraat","","Kokstraat","Aalst","9300","173.23","50.96272692082462","4.109743973464943"
"GRB:1166547","61881","GRB","street","Konijnaardeweg","","Konijnaardeweg","Aalst","9300","95.93","50.95199590044363","4.107069920789249"
"GRB:1103100","61882","GRB","street","Koning Albertstraat","","Koning Albertstraat","Aalst","9300","158.17","50.957625289148474","4.086318002549384"
"GRB:1118564","61883","GRB","street","Koningin Astrid Park","","Koningin Astrid Park","Aalst","9300","128.34","50.93876298116852","4.027959253366129"
"GRB:1172964","61884","GRB","street","Koningshofbaan","","Koningshofbaan","Aalst","9300","590.09","50.972111811213956","4.043959835529265"
"GRB:1175600","61885","GRB","street","Koolstraat","","Koolstraat","Aalst","9300","155.11","50.9385563532475","4.026510838914919"
"GRB:1137539","61886","GRB","street","Korenbloemstraat","","Korenbloemstraat","Aalst","9300","41.97","50.95701402711863","4.065869939607811"
"GRB:1205362","61887","GRB","street","Korte Binnenstraat","","Korte Binnenstraat","Aalst","9300","73.62","50.94382625254519","4.047871877667591"
"GRB:1433780","61888","GRB","street","Korte Keppestraat","","Korte Keppestraat","Aalst","9300","439.39","50.91583858127436","4.042360796883756"
"GRB:1213562","61889","GRB","street","Korte Lindenstraat","","Korte Lindenstraat","Aalst","9300","174.45","50.93985411818509","4.02018514714904"
"GRB:1190568","61890","GRB","street","Korte Moutstraat","","Korte Moutstraat","Aalst","9300","65.02","50.942281049025055","4.043429420883333"
"GRB:1236374","61891","GRB","street","Korte Nieuwstraat","","Korte Nieuwstraat","Aalst","9300","86.35","50.937309745102354","4.035959017482473"
"GRB:1233144","61892","GRB","street","Korte Sint Janstraat","","Korte Sint Janstraat","Aalst","9300","117.97","50.93298906343772","4.04379735061581"
"GRB:1112775","61893","GRB","street","Korte Trieststraat","","Korte Trieststraat","Aalst","9300","223.62","50.97097794308645","4.109853382687546"
"GRB:1230775","61894","GRB","street","Korte Zoutstraat","","Korte Zoutstraat","Aalst","9300","155.37","50.93590247230853","4.039223523578898"
"GRB:1198293","61895","GRB","street","Kortenhoekstraat","","Kortenhoekstraat","Aalst","9300","425.85","50.96374731618838","4.014498626870471"
"GRB:1119890","61896","GRB","street","Kortestraat","","Kortestraat","Aalst","9300","140.61","50.91729425965135","4.065351833569978"
"GRB:1111991","61898","GRB","street","Kouterbaan","","Kouterbaan","Aalst","9300","146.26","50.96590755402047","4.067919429081204"
"GRB:1101059","61900","GRB","street","Kraaiwinkelstraat","","Kraaiwinkelstraat","Aalst","9300","244.15","50.914333469344655","4.014198107146402"
"GRB:1160886","61901","GRB","street","Krekelstraat","","Krekelstraat","Aalst","9300","100.97","50.94605203249656","4.057061580344828"
"GRB:1222624","61902","GRB","street","Kreupelveldstraat","","Kreupelveldstraat","Aalst","9300","115.97","50.94177334954979","4.010224898109154"
"GRB:1462997","61903","GRB","street","Kriekenlaan","","Kriekenlaan","Aalst","9300","124.34","50.93901085456983","4.017771737077882"
"GRB:1122732","61904","GRB","street","Kriekstraat","","Kriekstraat","Aalst","9300","161.31","50.93092976185533","4.004293420862729"
"GRB:1123064","61905","GRB","street","Kromme Elleboogstraat","","Kromme Elleboogstraat","Aalst","9300","122.34","50.9185704218523","4.070218632879792"
"GRB:1156536","61906","GRB","street","Kroonstraat","","Kroonstraat","Aalst","9300","116.06","50.94501723854697","4.057650283185858"
"GRB:1180336","61907","GRB","street","Kruisabeelstraat","","Kruisabeelstraat","Aalst","9300","204.31","50.96834016167062","4.086693183853389"
"GRB:1219809","61908","GRB","street","Kruisstraat","","Kruisstraat","Aalst","9300","135.5","50.987842098310544","4.0490908301337285"
"GRB:1160903","61910","GRB","street","Kruisveldstraat","","Kruisveldstraat","Aalst","9300","113.27","50.94577550534673","4.058078641720606"
"GRB:1205166","61911","GRB","street","Kwadesteenstraat","","Kwadesteenstraat","Aalst","9300","242.63","50.92740014697273","4.0158146983276986"
"GRB:1134505","61912","GRB","street","Kwalenhoekstraat","","Kwalenhoekstraat","Aalst","9300","171.83","50.92054674136486","3.984786530641971"
"GRB:1101386","61913","GRB","street","Kwalestraat","","Kwalestraat","Aalst","9300","337.32","50.92721220178951","4.0128961984569145"
"GRB:1111859","61914","GRB","street","Kwezelsweg","","Kwezelsweg","Aalst","9300","157.3","50.961739692724734","4.110258739873613"
"GRB:1139265","61915","GRB","street","Laarstraat","","Laarstraat","Aalst","9300","115.99","50.91886644106154","4.0083321655366255"
"GRB:1219442","61916","GRB","street","Lambrechtstraat","","Lambrechtstraat","Aalst","9300","79.35","50.94185871888226","4.0651901690673355"
"GRB:1223055","61917","GRB","street","Land van Aalststraat","","Land van Aalststraat","Aalst","9300","112.25","50.93933306552386","4.100730280459672"
"GRB:1224776","61918","GRB","street","Landbouwersstraat","","Landbouwersstraat","Aalst","9300","159.84","50.951015087403526","4.045417966786399"
"GRB:1148835","61921","GRB","street","Lange Zoutstraat","","Lange Zoutstraat","Aalst","9300","115.62","50.93689180425957","4.039634999749021"
"GRB:1111233","61922","GRB","street","Langehaagstraat","","Langehaagstraat","Aalst","9300","230.78","50.98087002518937","4.042992516667941"
"GRB:1115897","61923","GRB","street","Langestraat","","Langestraat","Aalst","9300","169.21","50.93925897845389","4.072339759953029"
"GRB:757430","61924","GRB","street","Langeweg","","Langeweg","Aalst","9300","261.57","50.93918476670732","4.146320750185539"
"GRB:1131077","61925","GRB","street","Larewei","","Larewei","Aalst","9300","155.96","50.954466096231386","4.061466279486024"
"GRB:1227848","61926","GRB","street","Lazaretstraat","","Lazaretstraat","Aalst","9300","96.38","50.94540328624461","4.041513946227844"
"GRB:1105960","61927","GRB","street","Ledebaan","","Ledebaan","Aalst","9300","397.28","50.9493315472337","4.0227682054436"
"GRB:1205378","61928","GRB","street","Leeuwerikenlaan","","Leeuwerikenlaan","Aalst","9300","167.66","50.92540675159037","4.071358312604165"
"GRB:1117041","61929","GRB","street","Legeweg","","Legeweg","Aalst","9300","263.37","50.978680173174546","4.046382578731578"
"GRB:1221691","61931","GRB","street","Leo de Béthunelaan","","Leo de Béthunelaan","Aalst","9300","229.9","50.92873218528678","4.033138201599297"
"GRB:1096714","61932","GRB","street","Leopoldlaan","","Leopoldlaan","Aalst","9300","212.68","50.94532386052037","4.051217509685207"
"GRB:1098961","61934","GRB","street","Leuvestraat","","Leuvestraat","Aalst","9300","220.4","50.914231565038406","4.073958071235773"
"GRB:1230960","61935","GRB","street","Liefdadigheidstraat","","Liefdadigheidstraat","Aalst","9300","63.74","50.945264909799526","4.0404312881672615"
"GRB:1187360","61936","GRB","street","Lievevrouwstraat","","Lievevrouwstraat","Aalst","9300","337.07","50.96390107748797","4.112802242012365"
"GRB:1148271","61940","GRB","street","Lindenstraat","","Lindenstraat","Aalst","9300","296.32","50.950138852796485","4.017664471138299"
"GRB:1103574","61941","GRB","street","Lindeveld","","Lindeveld","Aalst","9300","333.99","50.958548479285085","4.028687854685543"
"GRB:1236148","61942","GRB","street","Lindeveldstraat","","Lindeveldstraat","Aalst","9300","442.46","50.958714264200324","4.027445393381262"
"GRB:1112458","61943","GRB","street","Linthout","","Linthout","Aalst","9300","106.32","50.93068143916398","4.0801449487081385"
"GRB:1207289","61944","GRB","street","Lion d'Orweg","","Lion d'Orweg","Aalst","9300","451.42","50.953219432783776","4.039892520680228"
"GRB:1113532","61945","GRB","street","Lochteveldweg","","Lochteveldweg","Aalst","9300","736.33","50.943173747758166","4.133009276695126"
"GRB:1183663","61946","GRB","street","Lokerenveldstraat","","Lokerenveldstraat","Aalst","9300","302.37","50.923694619333425","4.033020812739262"
"GRB:1167000","61947","GRB","street","Louis Paul Boonstraat","","Louis Paul Boonstraat","Aalst","9300","120.24","50.9327119385552","4.042452656367032"
"GRB:1143810","61948","GRB","street","Maaldreef","","Maaldreef","Aalst","9300","171.86","50.930616172246026","3.998251248006977"
"GRB:1196960","61949","GRB","street","Maanstraat","","Maanstraat","Aalst","9300","140.19","50.93381766760312","4.041044923429242"
"GRB:1184876","61950","GRB","street","Maatweg","","Maatweg","Aalst","9300","85.87","50.92545578641015","4.004084390068028"
"GRB:1232783","61951","GRB","street","Majoor Charles Claserstraat","","Majoor Charles Claserstraat","Aalst","9300","112.89","50.9431173334552","4.038055823238713"
"GRB:1172967","61952","GRB","street","Maleveld","","Maleveld","Aalst","9300","180.95","50.935629819620196","4.000703795478727"
"GRB:1184195","61953","GRB","street","Mannaertweg","","Mannaertweg","Aalst","9300","85.54","50.97988691227916","4.051969699770546"
"GRB:1141506","61954","GRB","street","Marktweg","","Marktweg","Aalst","9300","122.48","50.93559792538887","4.027846367489751"
"GRB:1193947","61959","GRB","street","Mechelseweg","","Mechelseweg","Aalst","9300","139.36","50.95667283239049","4.139897079485508"
"GRB:1199727","61960","GRB","street","Meerlaanstraat","","Meerlaanstraat","Aalst","9300","278.04","50.91464468436395","4.075038692902621"
"GRB:1229644","61961","GRB","street","Meersstraat","","Meersstraat","Aalst","9300","234.57","50.98665876908335","4.05485600620567"
"GRB:1215993","61962","GRB","street","Meetersstraat","","Meetersstraat","Aalst","9300","137.78","50.93120930192723","4.131644909598404"
"GRB:1175640","61963","GRB","street","Meirweg","","Meirweg","Aalst","9300","97.41","50.98427282006596","4.05335246962709"
"GRB:1236186","61965","GRB","street","Merestraat","","Merestraat","Aalst","9300","197.03","50.93658056621944","4.01777859813902"
"GRB:1203302","61967","GRB","street","Meuleschettestraat","","Meuleschettestraat","Aalst","9300","138.84","50.94265183875016","4.029245036298828"
"GRB:1135904","61968","GRB","street","Mevrouwenbosweg","","Mevrouwenbosweg","Aalst","9300","94.83","50.96038354925648","4.1194683539018895"
"GRB:1199634","61969","GRB","street","Meysberg","","Meysberg","Aalst","9300","312.26","50.94644396655683","4.144462285135838"
"GRB:1139140","61970","GRB","street","Middenweg","","Middenweg","Aalst","9300","314.5","50.966273286800735","4.0651062899007995"
"GRB:1233153","61971","GRB","street","Mijlbekelaan","","Mijlbekelaan","Aalst","9300","156.8","50.94753428642051","4.0547622633842275"
"GRB:1112724","61973","GRB","street","Mimosastraat","","Mimosastraat","Aalst","9300","241.15","50.989030532963156","4.048756223553006"
"GRB:1235650","61975","GRB","street","Molendreef","","Molendreef","Aalst","9300","176.57","50.937052401335855","4.023422607943978"
"GRB:1184834","61976","GRB","street","Molendries","","Molendries","Aalst","9300","111.93","50.94133966068346","4.044135442712999"
"GRB:1189225","61977","GRB","street","Molenhoekweg","","Molenhoekweg","Aalst","9300","157.55","50.987326402663236","4.0519460690238"
"GRB:1112573","61981","GRB","street","Molenkouterstraat","","Molenkouterstraat","Aalst","9300","258.58","50.95319098690928","4.0306476349705"
"GRB:1184841","61985","GRB","street","Molenstraat","","Molenstraat","Aalst","9300","196.59","50.92195168943362","3.9996400240182073"
"GRB:1140748","61989","GRB","street","Molenstraat-Hoeksken","","Molenstraat-Hoeksken","Aalst","9300","76.77","50.96995688033251","4.041447657835931"
"GRB:1202409","61992","GRB","street","Monnikenhofbaan","","Monnikenhofbaan","Aalst","9300","72.48","50.965578229836694","4.081683384623344"
"GRB:1138140","61993","GRB","street","Moorselbaan","","Moorselbaan","Aalst","9300","303.13","50.94501764075171","4.070987202511999"
"GRB:1214207","61994","GRB","street","Mortelveld","","Mortelveld","Aalst","9300","189.27","50.92031495274407","4.022216212703878"
"GRB:1213472","61995","GRB","street","Mottantstraat","","Mottantstraat","Aalst","9300","316.28","50.9638433428595","4.034679166579787"
"GRB:1192317","61996","GRB","street","Moutstraat","","Moutstraat","Aalst","9300","93.94","50.941429232540486","4.043594726429106"
"GRB:758172","61997","GRB","street","Muntstraat","","Muntstraat","Aalst","9300","292.45","50.98619548402382","4.018046228654674"
"GRB:1173265","61998","GRB","street","Mutsereelstraat","","Mutsereelstraat","Aalst","9300","207.5","50.93700362354867","4.140781312102785"
